trial_number,trap_number,prawn_id,stage,treatment,abdomen_turgor,abdomen_retraction,leg_movement,leg_retraction,maxilliped_movement,maxilliped_retraction,antenna,eye_turgor,pleopods,mouth,comments
20,5,89,1,60,0,0,0,0,0,0,0,1,0,0,
20,5,90,1,0,0,0,1,1,1,1,0,1,0,1,
20,5,91,1,30,1,1,1,1,1,1,1,1,1,1,
20,6,92,3,30,1,1,1,1,1,1,1,1,1,1,
20,6,93,1,0,0,0,1,1,1,1,0,1,0,1,
20,6,94,1,0,1,1,1,1,1,1,1,1,1,1,
20,6,95,3,90,1,0,1,1,1,1,1,1,1,1,
20,6,96,3,30,1,1,1,0,1,0,0,1,1,1,
20,6,97,3,30,0,0,0,0,0,0,0,1,0,0,
20,6,98,1,30,0,0,0,0,0,0,0,0,0,0,
20,6,99,3,0,1,1,1,1,1,1,1,1,1,1,
20,6,100,1,30,0,0,1,0,1,0,0,1,0,1,
20,6,101,1,0,1,1,1,1,1,1,1,1,1,1,
20,6,102,1,0,1,0,1,1,1,1,1,1,0,1,
20,6,103,1,60,0,0,0,0,0,0,0,0,0,0,
20,6,104,1,30,0,0,0,0,0,0,0,1,0,1,
17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,
17,1,2,3,0,1,1,1,1,1,1,1,1,1,1,
17,1,3,1,0,1,1,1,1,1,1,1,1,1,1,
17,1,4,1,0,1,1,1,1,1,1,1,1,1,1,
17,1,5,1,90,0,0,1,0,1,0,1,1,0,1,
17,1,6,2,60,1,1,1,1,1,1,1,1,0,1,
17,1,7,1,30,0,0,1,1,1,1,1,1,0,1,
17,1,8,2,0,1,1,1,1,1,1,1,1,1,1,
17,1,9,1,30,1,1,1,1,1,1,1,1,1,1,
17,1,10,1,90,1,0,1,0,1,0,0,1,0,1,
17,1,11,1,90,0,0,0,0,0,0,0,1,0,0,
17,1,12,1,0,1,1,1,1,1,1,1,1,0,1,
17,1,13,1,0,1,1,1,1,1,1,1,1,1,1,
17,1,14,1,90,1,0,1,0,1,0,1,1,0,1,
17,1,15,1,0,1,1,1,1,1,1,1,1,0,1,
17,1,16,1,0,1,1,1,1,1,1,1,1,1,1,
17,1,17,1,30,1,1,1,1,1,1,1,1,1,1,
17,1,18,1,0,1,1,1,1,1,1,1,1,1,1,
17,1,19,1,0,1,1,1,1,1,1,1,1,1,1,
17,1,20,1,30,0,0,1,1,1,1,1,1,0,1,
17,2,21,2,30,1,1,1,1,1,1,1,1,1,1,
17,2,22,1,0,1,1,1,1,1,1,1,0,1,1,
17,2,23,2,0,1,1,1,1,1,1,1,1,1,1,
17,2,24,1,30,0,0,1,1,1,1,1,1,0,1,
17,2,25,1,60,1,1,1,1,1,1,1,1,1,1,
17,2,26,1,0,1,1,1,1,1,1,1,1,1,1,
17,2,27,1,30,1,1,1,1,1,1,1,1,1,1,
17,2,28,1,30,0,1,1,1,1,1,1,1,1,1,
17,2,29,2,30,1,1,1,1,1,1,1,1,1,1,
17,2,30,1,0,1,1,1,1,1,1,1,1,1,1,
17,2,31,2,0,1,1,1,1,1,1,1,1,1,1,
17,2,32,1,30,0,0,1,0,1,1,1,1,0,1,
17,2,33,1,30,1,0,1,1,1,1,0,1,0,1,
17,2,34,2,30,1,1,1,1,1,1,1,1,1,1,
17,2,35,1,90,1,0,1,0,1,0,0,1,0,1,
17,2,36,1,30,1,1,1,0,1,0,1,1,0,1,
17,3,37,1,0,1,1,1,1,1,1,1,1,1,1,
17,3,38,1,0,1,1,1,1,1,1,1,1,1,1,
17,3,39,1,0,0,0,1,1,1,1,0,1,0,1,
17,3,40,1,30,0,1,1,1,1,1,1,1,0,1,
17,3,41,1,30,0,0,1,1,1,1,0,1,0,1,
17,3,42,3,0,1,1,1,1,1,1,1,1,1,1,
17,3,43,3,60,1,1,1,1,1,1,1,1,1,1,
17,3,44,1,60,1,1,1,1,1,1,1,1,1,1,
17,3,45,3,0,0,0,1,1,1,1,1,1,0,1,
17,3,46,1,0,1,1,1,1,1,1,1,1,1,1,
17,3,47,1,30,1,0,1,1,1,1,1,1,0,1,
17,3,48,1,60,1,1,1,1,1,1,1,1,1,1,
17,3,49,1,30,0,0,0,0,0,0,0,0,0,0,
17,3,50,1,0,0,0,1,0,1,0,1,1,0,1,
17,3,51,1,60,1,1,1,1,1,1,1,1,1,1,
17,3,52,1,60,0,0,1,1,1,1,0,1,0,1,
17,3,53,1,0,1,1,1,1,1,1,1,1,1,1,
17,3,54,1,0,1,1,1,1,1,1,1,1,1,1,
17,3,55,1,60,1,1,1,1,1,1,1,1,0,1,
17,3,56,1,0,1,1,1,1,1,1,1,1,1,1,
17,3,57,2,0,1,1,1,1,1,1,1,1,1,1,
17,3,58,1,30,1,1,1,1,1,1,1,1,1,1,
17,3,59,2,0,1,1,1,1,1,1,1,1,1,1,
17,3,60,1,0,1,1,1,1,1,1,1,1,1,1,
17,3,61,1,0,0,0,0,0,0,0,0,1,0,1,
17,3,62,1,30,1,1,1,1,1,1,1,1,1,1,
17,3,63,1,0,1,1,1,1,1,1,1,1,1,1,
17,3,64,1,30,1,1,1,1,1,1,1,1,1,1,
17,4,65,2,0,1,1,1,1,1,1,1,1,1,1,noticed prawns started not doing so well around trap 4
17,4,66,2,0,0,0,1,0,1,0,0,1,0,1,
17,4,67,2,30,0,0,1,1,1,1,1,1,0,1,
17,4,68,2,0,1,1,1,1,1,1,1,1,1,1,
17,4,69,1,30,0,0,1,0,1,0,1,1,0,1,
17,4,70,1,30,1,1,1,1,1,1,1,1,1,1,
17,4,71,1,0,0,0,0,0,0,0,0,1,0,1,
17,4,72,1,30,1,0,1,1,1,1,0,1,0,1,
17,4,73,2,30,1,1,1,1,1,1,1,1,1,1,
17,4,74,1,90,1,1,1,1,1,1,1,1,1,1,
17,4,75,1,90,0,1,0,0,0,0,0,1,0,0,
17,4,76,1,0,1,1,1,1,1,1,1,1,1,1,
17,4,77,1,30,0,0,0,0,0,0,1,1,0,1,
17,4,78,1,60,1,1,1,1,1,1,1,1,1,1,
17,4,79,1,30,0,1,0,0,1,0,1,1,0,1,
17,4,80,1,30,0,1,0,1,0,0,1,0,1,0,
17,4,81,1,0,0,0,1,1,1,1,1,1,0,1,
17,4,82,1,0,1,1,1,1,1,1,1,1,1,1,
17,4,83,1,60,0,0,1,0,1,0,0,1,0,1,
17,4,84,1,0,0,0,1,0,1,0,0,1,0,1,
17,4,85,1,60,0,0,0,0,0,0,0,1,0,0,
17,5,86,1,60,0,0,0,0,0,0,0,1,0,0,
17,5,87,1,0,1,1,1,1,1,1,0,1,1,1,
17,5,88,3,0,1,1,1,1,1,1,1,1,1,1,
17,5,89,3,90,0,0,0,0,0,0,0,1,0,0,
17,5,90,3,0,1,1,1,1,1,1,1,1,1,1,
17,5,91,1,60,1,1,1,1,1,1,1,1,1,1,
17,5,92,1,0,1,1,1,1,1,1,1,1,1,1,
17,5,93,1,0,0,0,0,0,0,0,0,1,0,0,
17,5,94,3,0,1,1,1,1,1,1,0,1,0,1,
17,5,95,1,0,1,1,1,1,1,1,1,1,0,1,
17,5,96,1,0,1,1,1,1,1,1,1,1,1,1,
17,5,97,2,30,0,0,1,1,1,1,1,1,0,1,
17,5,98,1,30,0,0,1,0,0,0,0,1,0,1,
17,5,99,1,60,1,1,1,1,1,1,1,1,1,1,
17,5,100,1,90,1,1,1,1,1,1,1,1,1,1,
17,5,101,1,30,0,0,1,1,1,1,1,1,0,1,
17,5,102,1,0,1,1,1,1,1,1,1,1,1,1,
17,5,103,1,60,0,0,0,0,0,0,0,0,0,0,
17,5,104,1,0,0,0,0,0,0,0,0,1,0,0,
17,5,105,1,0,1,1,1,1,1,1,1,1,1,1,
17,5,106,1,30,1,0,1,1,1,1,1,1,0,1,
17,5,107,1,60,1,1,1,1,1,1,1,1,1,1,
17,6,108,3,60,1,0,1,1,1,1,1,1,0,1,
17,6,109,1,30,1,0,1,1,1,1,1,1,0,1,
17,6,110,3,60,0,0,0,0,0,0,0,1,0,1,
17,6,111,1,90,1,1,1,1,1,1,1,1,1,1,
17,6,112,1,30,1,1,1,1,1,1,1,1,1,1,
17,6,113,1,0,1,1,1,1,1,1,1,1,1,1,
17,6,114,1,30,1,1,1,1,1,1,1,1,1,1,
17,6,115,1,60,0,0,1,0,1,0,0,1,0,1,
17,6,116,1,0,0,1,1,1,1,1,1,1,0,0,
17,6,117,2,60,1,1,1,1,1,1,1,1,1,1,
17,6,118,1,60,1,1,1,1,1,1,1,1,1,1,
17,6,119,1,0,1,1,1,1,1,1,1,1,1,1,
17,6,120,1,0,1,1,1,1,1,1,1,1,1,1,
17,6,121,3,60,0,0,0,0,0,0,0,1,0,0,
17,6,122,1,0,1,1,1,0,1,0,0,1,1,1,
17,6,123,1,60,0,0,0,0,0,0,1,1,0,1,
17,6,124,3,30,1,1,1,1,1,1,1,1,1,1,
17,6,125,1,0,0,0,1,1,1,1,1,1,0,1,
17,6,126,3,60,1,1,1,1,1,1,1,1,0,1,
17,6,127,3,0,1,1,1,1,1,1,1,1,1,1,
21,1,1,2,30,1,1,1,1,1,1,1,1,1,1,
21,1,2,2,0,1,1,1,1,1,1,1,1,1,1,
21,1,3,3,0,1,0,1,1,1,1,1,1,0,1,
21,1,4,1,0,1,1,1,1,1,1,1,1,0,1,
21,1,5,3,0,1,1,1,1,1,1,1,1,1,1,
21,1,6,2,30,1,1,1,1,1,1,1,1,1,1,
21,1,7,3,0,1,1,1,1,1,1,1,1,1,1,
21,1,8,3,30,0,0,1,1,1,1,1,1,0,1,
21,2,9,3,30,0,0,1,0,1,0,0,1,0,1,
21,2,10,3,0,0,0,1,1,1,1,1,1,0,1,
21,2,11,1,0,1,1,1,1,1,1,1,1,1,1,
21,2,12,2,0,1,1,1,1,1,1,1,1,1,1,
21,2,13,1,0,1,1,1,1,1,1,1,1,1,1,
21,3,14,1,0,1,1,1,1,1,1,1,1,1,1,
21,3,15,3,60,1,1,1,1,1,1,1,1,1,1,
21,3,16,3,0,1,1,1,1,1,1,1,1,1,1,
21,3,17,3,0,1,1,1,1,1,1,1,1,1,1,
21,3,18,2,0,1,1,1,1,1,1,1,1,1,1,
21,3,19,1,30,0,0,0,0,0,0,0,0,0,0,
21,3,20,1,30,1,1,1,1,1,1,1,1,1,1,
21,3,21,3,30,1,1,1,1,1,1,1,1,0,1,
21,3,22,3,0,0,0,1,0,1,1,1,1,0,1,
21,3,23,3,0,1,1,1,1,1,1,1,1,1,1,
21,3,24,2,30,0,0,0,0,0,0,0,1,0,1,
21,3,25,2,0,0,0,0,0,0,0,0,1,0,0,
21,4,26,1,0,1,1,1,1,1,1,1,1,1,1,
21,4,27,3,30,0,0,1,1,1,1,1,1,0,1,
21,4,28,3,60,1,0,0,0,1,0,0,1,0,1,
21,4,29,3,30,0,0,0,0,0,0,0,1,0,0,
21,4,30,1,0,0,0,0,0,1,0,0,1,0,0,
21,4,31,3,0,1,1,1,1,1,1,1,1,1,1,
21,4,32,3,30,1,0,1,1,1,1,1,1,0,1,
21,4,33,1,0,0,0,0,0,0,0,0,1,0,0,
21,5,34,3,30,1,1,1,1,1,1,1,1,1,1,
21,5,35,3,0,1,1,1,1,1,1,1,1,1,1,
21,5,36,3,0,1,1,1,1,1,1,1,1,1,1,
21,5,37,2,60,0,0,1,1,1,0,1,1,0,1,
21,5,38,2,60,0,0,0,0,0,0,0,1,0,0,
21,5,39,3,0,1,1,1,1,1,1,1,1,1,1,
21,5,40,2,30,1,1,1,0,1,1,1,1,0,1,
21,5,41,3,0,0,0,0,0,0,0,0,1,0,0,
21,5,42,2,0,0,0,0,0,0,0,0,0,0,0,
21,5,43,2,0,1,1,1,1,1,1,1,1,1,1,
21,5,44,1,0,1,1,1,1,1,1,1,1,1,1,
21,5,45,3,0,0,0,0,0,0,0,0,0,0,0,
21,6,46,3,0,1,1,1,1,1,1,1,1,1,1,
21,6,47,2,30,0,0,0,0,0,0,0,1,0,0,
21,6,48,3,0,1,1,1,1,1,1,1,0,1,1,
21,6,49,3,30,0,0,1,0,0,0,0,1,0,1,
21,6,50,3,30,0,0,0,0,0,0,0,1,0,0,
21,6,51,3,0,1,1,1,1,1,1,1,1,1,1,
21,6,52,1,0,1,1,1,1,1,1,1,1,1,1,
21,6,53,3,30,0,0,0,0,0,0,0,1,0,0,
19,1,1,2,0,1,1,1,1,1,1,1,1,1,1,
19,1,2,3,0,1,1,1,1,1,1,1,1,1,1,
19,1,3,1,0,1,1,1,1,1,1,1,1,1,1,
19,1,4,1,30,1,1,1,1,1,1,1,1,1,1,
19,1,5,2,30,1,1,1,1,1,1,1,1,1,1,
19,1,6,3,0,1,0,1,1,1,1,1,1,0,1,
19,1,7,2,30,1,1,1,1,1,1,1,1,1,1,
19,1,8,2,0,1,1,1,1,1,1,1,1,1,1,
19,1,9,3,30,1,1,1,1,1,1,1,1,1,1,
19,1,10,1,30,1,1,1,1,1,1,0,1,0,1,
19,1,11,1,30,1,1,1,1,1,1,1,1,1,1,
19,1,12,1,60,1,1,1,1,1,1,1,1,1,1,
19,1,13,1,0,1,1,1,1,1,1,1,1,1,1,
19,2,14,2,90,1,0,1,1,1,1,1,1,0,1,
19,2,15,3,30,1,1,1,1,1,1,1,1,1,1,
19,2,16,3,0,1,1,1,1,1,1,1,1,1,1,
19,2,17,2,0,1,1,1,1,1,1,1,1,1,1,
19,2,18,3,0,1,1,1,1,1,1,1,1,1,1,
19,2,19,3,0,1,1,1,1,1,1,1,1,1,1,
19,2,20,2,0,1,1,1,1,1,1,1,1,1,1,
19,2,21,1,30,1,1,1,1,1,1,1,1,1,1,
19,2,22,1,30,1,1,1,1,1,1,1,1,1,1,
19,2,23,3,0,0,0,1,0,1,0,0,1,0,1,
19,2,24,1,30,1,1,1,1,1,1,1,1,1,1,
19,2,25,2,0,1,1,1,0,1,1,0,1,1,1,
19,2,26,1,0,0,0,0,0,0,0,0,1,0,1,
19,2,27,3,90,0,0,0,0,0,0,0,1,0,0,
19,2,28,2,30,1,1,1,1,1,1,1,1,1,1,
19,2,29,1,120,1,1,1,1,1,1,1,1,1,1,
19,2,30,2,90,0,0,1,0,1,0,0,1,0,0,
19,2,31,1,60,1,1,1,1,1,1,1,1,1,1,
19,2,32,1,30,0,0,0,0,0,0,0,1,0,1,
19,2,33,1,30,1,1,1,1,1,1,1,1,1,1,
19,3,34,3,30,1,1,1,1,1,1,0,1,1,1,
19,3,35,3,0,1,1,1,1,1,1,1,1,1,1,
19,3,36,2,90,1,1,1,1,1,1,1,1,1,1,
19,3,37,3,0,1,1,1,1,1,1,1,1,1,1,
19,3,38,3,60,0,0,1,0,1,0,0,1,0,1,
19,3,39,2,30,1,1,1,1,1,1,1,1,1,1,
19,3,40,1,30,0,0,1,1,1,1,1,1,0,1,
19,3,41,3,0,0,0,1,0,1,0,1,1,0,1,
19,3,42,1,30,1,1,1,1,1,1,1,1,1,1,
19,3,43,1,90,1,1,1,1,1,1,1,1,1,1,
19,3,44,1,60,1,1,1,1,1,1,1,1,1,1,
19,3,45,2,60,1,1,1,1,1,1,1,1,1,1,
19,3,46,3,0,1,1,1,1,1,1,1,1,1,1,
19,3,47,1,0,1,1,1,1,1,1,1,1,1,1,
19,3,48,3,90,0,0,0,0,0,0,0,1,0,0,
19,3,49,1,90,1,0,0,0,1,0,0,1,0,1,
19,3,50,2,60,1,1,1,1,1,1,1,1,1,1,
19,3,51,3,120,1,1,1,1,1,1,1,1,1,1,
19,3,52,3,30,0,0,1,1,1,1,1,1,0,1,
19,3,53,3,0,1,1,1,1,1,1,1,1,1,1,
19,4,54,1,0,1,1,1,1,1,1,1,1,1,1,
19,4,55,1,30,1,1,1,1,1,1,1,1,1,1,
19,4,56,3,30,1,1,1,1,1,1,1,1,1,1,
19,4,57,3,60,1,1,1,1,1,1,1,1,1,1,
19,4,58,3,30,1,1,1,1,1,1,1,1,1,1,
19,4,59,3,0,1,1,1,1,1,1,1,1,1,1,
19,4,60,3,30,1,1,1,1,1,1,1,1,1,1,
19,4,61,2,30,1,1,1,1,1,1,1,1,1,1,
19,4,62,3,60,0,0,1,1,1,1,1,1,0,1,
19,4,63,3,120,1,1,1,1,1,1,1,1,1,1,
19,4,64,1,0,0,0,1,1,1,1,1,1,0,1,
19,4,65,2,60,1,1,1,1,1,1,1,1,1,1,
19,4,66,1,0,1,1,1,1,1,1,1,1,1,1,
19,4,67,1,30,1,1,1,1,1,1,1,1,1,1,
19,4,68,3,90,1,1,1,1,1,1,1,1,1,1,
19,4,69,2,90,0,0,1,0,1,0,0,1,0,0,
19,4,70,1,30,0,0,1,1,1,1,0,1,0,1,
19,4,71,2,0,1,0,1,1,1,1,1,1,0,1,
19,4,72,1,90,0,0,1,1,1,1,1,1,0,1,
19,4,73,2,30,1,1,1,1,1,1,1,1,1,1,
19,5,74,3,0,1,1,1,1,1,1,1,1,1,1,
19,5,75,3,30,0,0,1,1,1,1,0,1,1,1,
19,5,76,1,60,0,0,1,1,1,1,1,1,0,1,
19,5,77,1,0,1,1,1,1,1,1,1,1,1,1,
19,5,78,1,60,1,1,1,1,1,1,1,1,1,1,
19,5,79,1,0,0,0,1,1,1,1,1,1,1,1,
19,5,80,2,0,1,1,1,1,1,1,1,1,1,1,
19,5,81,1,30,1,1,1,1,1,1,1,1,1,1,
19,5,82,1,0,1,1,1,1,1,1,1,1,1,1,
19,5,83,3,30,0,0,1,1,1,1,0,1,0,1,
19,5,84,1,90,0,0,1,1,1,1,0,1,0,1,
19,5,85,1,90,1,1,1,1,1,1,1,1,1,1,
19,5,86,1,30,1,1,1,1,1,1,1,1,1,1,
19,5,87,1,0,1,1,1,1,1,1,1,1,1,1,
19,5,88,3,90,1,1,1,1,1,1,0,1,1,1,
19,5,89,2,0,1,1,1,1,1,1,1,1,1,1,
19,5,90,3,0,1,1,1,1,1,1,1,1,1,1,
19,5,91,2,60,1,1,1,1,1,1,1,1,1,1,
19,5,92,1,0,1,1,1,1,1,1,1,1,1,1,
19,5,93,2,0,1,1,1,1,1,1,1,1,1,1,
19,6,94,3,30,0,0,1,1,1,1,1,1,1,1,
19,6,95,1,0,1,1,1,1,1,1,1,1,1,1,
19,6,96,1,60,1,1,1,1,1,1,1,1,1,1,
19,6,97,2,60,1,1,1,0,1,1,1,1,1,1,
19,6,98,1,30,1,1,1,1,1,1,1,1,1,1,
19,6,99,1,60,1,1,1,1,1,1,1,1,0,1,
19,6,100,3,30,1,1,1,1,1,1,1,1,1,1,
19,6,101,1,60,1,1,1,1,1,1,1,1,1,1,
19,6,102,3,30,1,1,1,1,1,1,1,1,1,1,
19,6,103,2,30,1,1,1,1,1,1,1,1,1,1,
19,6,104,3,0,1,1,1,1,1,1,1,1,1,1,
19,6,105,1,0,1,1,1,1,1,1,1,1,1,1,
19,6,106,1,0,1,1,1,1,1,1,1,1,1,1,
19,6,107,3,0,1,1,1,1,1,1,1,1,1,1,
19,6,108,1,0,1,1,1,1,1,1,1,1,0,1,
19,6,109,1,0,1,1,1,1,1,1,1,1,1,1,
19,6,110,1,60,1,1,1,1,1,1,1,1,1,1,
19,6,111,3,90,1,1,1,1,1,1,1,1,1,1,
19,6,112,1,30,1,1,1,1,1,1,1,1,1,1,
19,6,113,1,0,1,1,1,1,1,1,1,1,1,1,
18,1,1,2,0,1,1,1,1,1,1,1,1,1,1,
18,1,2,3,0,1,1,1,1,1,1,1,1,1,1,
18,1,3,1,30,1,1,1,1,1,1,1,1,1,1,
18,1,4,3,0,1,1,1,1,1,1,1,1,1,1,
18,1,5,1,60,1,1,1,1,1,1,1,1,1,1,
18,1,6,3,30,1,1,1,1,1,1,1,1,1,1,
18,1,7,3,30,1,0,1,1,1,1,1,1,1,1,
18,1,8,1,30,1,1,1,1,1,1,1,1,1,1,
18,1,9,1,0,1,1,1,1,1,1,1,1,1,1,
18,1,10,1,0,1,1,1,1,1,1,1,1,1,1,
18,1,11,1,0,1,1,1,1,1,1,1,1,1,1,
18,1,12,2,30,1,1,1,1,1,1,1,1,1,1,
18,1,13,1,0,1,1,1,1,1,1,1,1,1,1,
18,1,14,1,0,1,1,1,1,1,1,1,1,1,1,
18,1,15,2,30,1,1,1,0,1,0,0,1,0,1,
18,1,16,1,0,1,1,1,1,1,1,0,1,0,1,
18,1,17,1,0,1,1,1,1,1,1,1,1,1,1,
18,1,18,2,90,1,1,1,1,1,1,0,1,1,1,
18,1,19,3,0,1,1,1,1,1,1,1,1,1,1,
18,1,20,1,90,1,1,1,1,1,1,1,1,1,1,
18,1,21,2,90,1,1,1,0,1,0,0,1,0,1,
18,1,22,3,60,1,1,1,1,1,1,1,1,1,1,
18,1,23,3,30,1,1,1,1,1,1,1,1,1,1,
18,1,24,1,0,1,1,1,1,1,1,1,1,1,1,
18,1,25,1,30,1,1,1,1,1,1,1,1,1,1,
18,1,26,1,0,0,0,1,0,1,0,0,1,0,1,
18,1,27,1,60,1,1,1,1,1,1,1,1,1,1,
18,2,28,1,90,1,1,1,0,1,0,1,1,1,1,
18,2,29,2,90,0,0,0,0,0,0,0,1,0,0,
18,2,30,3,0,1,1,1,0,1,1,0,1,1,1,
18,2,31,1,0,1,1,1,1,1,1,1,1,1,1,
18,2,32,1,0,1,1,1,1,1,1,1,1,1,1,
18,2,33,2,0,1,1,1,1,1,1,1,1,1,1,
18,2,34,1,0,1,1,1,1,1,1,0,1,1,1,
18,2,35,1,30,1,1,1,1,1,1,1,1,1,1,
18,2,36,1,90,1,0,1,1,1,1,1,1,0,1,
18,2,37,1,0,1,1,1,1,1,1,1,1,1,1,
18,2,38,1,30,1,1,1,1,1,1,1,1,1,1,
18,2,39,3,60,0,0,0,0,0,0,0,1,0,0,
18,2,40,2,30,0,0,0,0,0,0,0,1,0,1,
18,2,41,1,60,1,1,1,1,1,1,1,1,1,1,
18,2,42,1,0,1,1,1,1,1,1,1,1,1,1,
18,2,43,3,90,1,1,1,1,1,1,1,1,1,1,
18,2,44,1,30,1,1,1,1,1,1,1,1,1,1,
18,3,45,2,0,1,1,1,1,1,1,1,1,1,1,
18,3,46,2,0,1,1,1,1,1,1,1,1,1,1,
18,3,47,1,0,1,1,1,1,1,1,1,1,1,1,
18,3,48,3,0,1,1,1,1,1,1,1,1,1,1,
18,3,49,3,120,0,0,0,0,0,0,0,1,0,0,
18,3,50,2,30,1,1,1,1,1,1,1,1,1,1,
18,3,51,1,0,1,1,1,1,1,1,1,1,1,1,
18,3,52,2,0,1,1,1,1,1,1,1,1,0,1,
18,3,53,1,60,0,0,0,0,0,0,0,1,0,0,
18,3,54,1,0,1,1,1,1,1,1,1,1,1,1,
18,3,55,1,0,1,1,1,1,1,1,1,1,1,1,
18,3,56,2,30,1,1,1,1,1,1,1,1,1,1,
18,3,57,1,0,1,1,1,1,1,1,1,1,1,1,
18,3,58,1,0,1,1,1,1,1,1,1,1,1,1,
18,3,59,1,0,0,0,0,0,0,0,0,1,0,0,
18,3,60,3,0,1,1,1,1,1,1,1,1,1,1,
18,3,61,2,30,1,1,1,1,1,1,1,1,1,1,
18,3,62,1,0,1,1,1,1,1,1,1,1,0,1,
18,3,63,1,0,1,1,1,1,1,1,1,1,1,1,
18,4,64,1,0,1,1,1,1,1,1,1,1,1,1,
18,4,65,3,90,1,0,1,1,1,1,1,1,1,1,
18,4,66,3,0,1,1,1,1,1,1,1,1,1,1,
18,4,67,1,30,1,1,1,1,1,1,1,1,1,1,
18,4,68,1,30,1,1,1,1,1,1,1,1,1,1,
18,4,69,3,90,1,1,1,1,1,1,1,1,1,1,
18,4,70,1,30,1,1,1,1,1,1,1,1,1,1,
18,4,71,1,90,0,0,1,0,1,0,0,1,0,0,
18,4,72,1,0,1,1,1,1,1,1,1,1,1,1,
18,4,73,1,90,1,1,1,1,1,1,1,1,1,1,
18,4,74,2,30,1,1,1,1,1,1,1,1,1,1,
18,4,75,2,0,1,1,1,1,1,1,1,1,1,1,
18,4,76,1,90,1,1,1,1,1,1,1,1,1,1,
18,4,77,2,120,1,0,1,1,1,1,0,1,1,1,
18,4,78,1,30,1,1,1,1,1,1,1,1,1,1,
18,4,79,1,30,1,1,1,1,1,1,1,1,1,1,
18,4,80,3,30,0,0,0,0,0,0,0,1,0,1,
18,4,81,1,0,1,1,1,1,1,1,1,1,1,1,
18,4,82,3,0,1,1,1,1,1,1,1,1,1,1,
18,5,83,1,90,1,1,1,1,1,1,1,1,1,1,
18,5,84,1,0,1,1,1,1,1,1,1,1,1,1,
18,5,85,3,60,1,1,1,0,1,1,1,1,0,1,
18,5,86,3,0,1,1,1,1,1,1,1,1,1,1,
18,5,87,1,0,1,1,1,1,1,1,1,1,1,1,
18,5,88,3,0,1,1,1,1,1,1,1,1,1,1,
18,5,89,1,0,1,1,1,1,1,1,1,1,1,1,
18,5,90,1,30,1,1,1,1,1,1,1,1,1,1,
18,5,91,1,0,1,1,1,1,1,1,1,1,1,1,
18,5,92,3,0,0,0,1,1,1,1,1,1,0,1,
18,5,93,1,0,1,1,1,1,1,1,1,1,1,1,
18,5,94,1,30,1,1,1,1,1,1,1,1,1,1,
18,5,95,1,0,1,1,1,1,1,1,1,1,1,1,
18,5,96,1,60,0,0,0,0,0,0,0,1,0,0,
18,5,97,1,120,0,0,1,1,1,1,1,1,0,1,
18,5,98,1,60,1,1,1,1,1,1,1,1,1,1,
18,5,99,1,30,1,1,1,1,1,1,1,1,0,1,
18,5,100,1,30,1,1,1,1,1,1,1,1,1,1,
18,5,101,1,0,1,1,1,0,1,0,1,1,1,1,
18,5,102,1,0,1,1,1,1,1,1,1,1,1,1,
18,5,103,1,90,1,0,1,1,1,1,1,1,0,1,
18,5,104,3,0,1,1,1,0,1,0,0,1,1,1,
18,5,105,1,0,1,1,1,1,1,1,1,1,1,1,
18,6,106,3,0,1,1,1,1,1,1,1,1,1,1,
18,6,107,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,108,3,30,1,1,1,1,1,1,1,1,1,1,
18,6,109,2,0,1,1,1,1,1,1,1,1,1,1,
18,6,110,1,0,1,1,1,1,1,1,1,1,1,1,
18,6,111,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,112,1,30,1,0,1,1,1,1,0,1,0,1,
18,6,113,1,60,0,0,0,0,0,0,0,1,0,0,
18,6,114,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,115,3,0,1,1,1,1,1,1,1,1,1,1,
18,6,116,3,90,0,0,0,0,0,0,0,1,0,0,
18,6,117,1,0,1,1,1,0,1,1,1,1,1,1,
18,6,118,2,60,1,0,1,0,1,0,0,1,1,1,
18,6,119,1,0,1,1,1,1,1,1,1,1,1,1,
18,6,120,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,121,3,30,1,1,1,1,1,1,1,1,1,1,
18,6,122,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,123,1,60,0,0,0,0,0,0,0,1,0,0,
18,6,124,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,125,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,126,2,120,1,1,1,1,1,1,1,1,1,1,
18,6,127,1,90,1,0,1,1,1,1,1,1,0,1,
18,6,128,3,30,1,1,1,1,1,1,0,1,1,1,
18,6,129,1,30,1,1,1,0,1,1,0,1,1,1,
18,6,130,1,0,1,1,1,1,1,1,1,1,1,1,
18,6,131,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,132,1,30,1,1,1,1,1,1,1,1,1,1,
18,6,133,2,60,1,1,1,1,1,1,1,1,1,1,
18,6,134,1,60,0,0,1,1,1,1,0,1,0,1,
18,6,135,1,0,1,1,1,1,1,1,1,1,1,1,
18,6,136,1,30,0,0,1,0,1,0,0,1,0,1,
18,6,137,1,0,1,1,1,1,1,1,1,1,1,1,
18,6,138,1,30,1,1,1,1,1,1,1,1,1,1,
